Device-ID,X-Coordinate,Y-Coordinate,Laser-Power(dB),Wavelength,Channel-1,Channel-2
MR3_100_100,-1722.125,1966.45,6.401,1522.952,-29.3017,-46.7854
MR3_100_100,-1722.125,1966.45,6.401,1522.96,-29.3383,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1522.968,-29.3852,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1522.976,-29.4292,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1522.984,-29.4686,-47.275
MR3_100_100,-1722.125,1966.45,6.401,1522.992,-29.5222,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.0,-29.58,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1523.008,-29.6278,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.016,-29.6636,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1523.024,-29.6852,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.032,-29.6762,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.04,-29.6582,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.048,-29.6636,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.056,-29.6744,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.064,-29.6906,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.072,-29.7051,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.08,-29.7033,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.088,-29.7051,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.096,-29.7033,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.104,-29.669,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.112,-29.6421,-49.8985
MR3_100_100,-1722.125,1966.45,6.401,1523.12,-29.61,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.128,-29.5624,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.136,-29.5309,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.144,-29.5257,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.152,-29.5274,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.16,-29.5501,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.168,-29.5923,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.176,-29.6349,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.184,-29.678,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.192,-29.716,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1523.2,-29.7306,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.208,-29.7507,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1523.216,-29.7544,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.224,-29.7507,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.232,-29.7544,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.24,-29.7416,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.248,-29.7252,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.256,-29.7142,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.264,-29.6816,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.272,-29.6474,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.28,-29.6136,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.288,-29.5659,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.296,-29.51,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.304,-29.4651,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.312,-29.4276,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.32,-29.3903,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.328,-29.3701,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.336,-29.3684,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.344,-29.3667,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.352,-29.3667,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.36,-29.3734,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.368,-29.4106,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.376,-29.4276,-50.2954
MR3_100_100,-1722.125,1966.45,6.401,1523.384,-29.448,-49.8985
MR3_100_100,-1722.125,1966.45,6.401,1523.392,-29.4737,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1523.4,-29.4824,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.408,-29.4927,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.416,-29.5118,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.424,-29.5291,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.432,-29.5449,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.44,-29.5676,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.448,-29.5852,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.456,-29.6047,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.464,-29.6171,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.472,-29.6367,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.48,-29.6314,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1523.488,-29.6242,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1523.496,-29.6065,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.504,-29.5694,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1523.512,-29.5571,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.52,-29.5396,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.528,-29.5274,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.536,-29.5187,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.544,-29.4996,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.552,-29.4806,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.56,-29.4515,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1523.568,-29.4208,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.576,-29.3903,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.584,-29.3483,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.592,-29.315,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.6,-29.2836,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.608,-29.259,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.616,-29.241,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.624,-29.2362,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1523.632,-29.2345,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.64,-29.2476,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.648,-29.2525,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.656,-29.2688,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.664,-29.2771,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.672,-29.2919,-49.8985
MR3_100_100,-1722.125,1966.45,6.401,1523.68,-29.3117,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.688,-29.3233,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.696,-29.3333,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.704,-29.3266,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.712,-29.3051,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.72,-29.2803,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.728,-29.2606,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.736,-29.2345,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.744,-29.2085,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.752,-29.1779,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.76,-29.1443,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.768,-29.1031,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.776,-29.0825,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.784,-29.0967,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.792,-29.1094,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.8,-29.1316,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.808,-29.1651,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.816,-29.2085,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.824,-29.2492,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.832,-29.2886,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1523.84,-29.32,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.848,-29.3583,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.856,-29.3802,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.864,-29.3869,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1523.872,-29.3903,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.88,-29.3768,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.888,-29.3667,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1523.896,-29.3366,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.904,-29.3034,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1523.912,-29.2836,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.92,-29.2639,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.928,-29.2312,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1523.936,-29.1988,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1523.944,-29.1779,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.952,-29.1571,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1523.96,-29.1316,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1523.968,-29.1141,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1523.976,-29.0999,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1523.984,-29.0841,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1523.992,-29.0857,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.0,-29.0841,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1524.008,-29.0794,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.016,-29.081,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1524.024,-29.0747,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1524.032,-29.0606,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.04,-29.0388,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1524.048,-29.0279,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.056,-29.0295,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1524.064,-29.045,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.072,-29.0638,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1524.08,-29.0857,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.088,-29.1125,-49.7131
MR3_100_100,-1722.125,1966.45,6.401,1524.096,-29.1411,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.104,-29.1555,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.112,-29.1603,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1524.12,-29.1635,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.128,-29.1619,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.136,-29.1763,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1524.144,-29.1827,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.152,-29.2021,-50.0926
MR3_100_100,-1722.125,1966.45,6.401,1524.16,-29.2053,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.168,-29.2021,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.176,-29.1972,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.184,-29.1892,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.192,-29.1795,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.2,-29.1427,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.208,-29.1427,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.216,-29.1236,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.224,-29.1078,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.232,-29.1189,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.24,-29.1189,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.248,-29.1427,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.256,-29.1587,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.264,-29.1795,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.272,-29.2134,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.28,-29.241,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.288,-29.2836,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.296,-29.3216,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.304,-29.3701,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.312,-29.4072,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.32,-29.4463,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.328,-29.4651,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.336,-29.4824,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.344,-29.4962,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.352,-29.5083,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.36,-29.5118,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.368,-29.5066,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.376,-29.4875,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1524.384,-29.4635,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.392,-29.4292,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.4,-29.4106,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.408,-29.3651,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.416,-29.3516,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.424,-29.345,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.432,-29.32,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.44,-29.3216,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.448,-29.33,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.456,-29.33,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.464,-29.3233,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.472,-29.3184,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.48,-29.31,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.488,-29.2919,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.496,-29.2721,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.504,-29.2672,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.512,-29.2672,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.52,-29.2606,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.528,-29.2623,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.536,-29.2525,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.544,-29.228,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.552,-29.2231,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.56,-29.2199,-49.5349
MR3_100_100,-1722.125,1966.45,6.401,1524.568,-29.228,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.576,-29.2557,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.584,-29.3051,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.592,-29.3383,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.6,-29.3634,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.608,-29.3869,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.616,-29.4004,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.624,-29.4004,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.632,-29.4191,-49.041
MR3_100_100,-1722.125,1966.45,6.401,1524.64,-29.4157,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.648,-29.4344,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.656,-29.448,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.664,-29.4651,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.672,-29.4841,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.68,-29.5048,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.688,-29.5309,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.696,-29.5361,-49.364
MR3_100_100,-1722.125,1966.45,6.401,1524.704,-29.5501,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.712,-29.5606,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.72,-29.5905,-48.8882
MR3_100_100,-1722.125,1966.45,6.401,1524.728,-29.6171,-48.7403
MR3_100_100,-1722.125,1966.45,6.401,1524.736,-29.6154,-49.1993
MR3_100_100,-1722.125,1966.45,6.401,1524.744,-29.669,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.752,-29.687,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.76,-29.7142,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.768,-29.7416,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.776,-29.7599,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.784,-29.7672,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.792,-29.7489,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.8,-29.7179,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.808,-29.6816,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.816,-29.6474,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.824,-29.5976,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.832,-29.5396,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.84,-29.4945,-48.4591
MR3_100_100,-1722.125,1966.45,6.401,1524.848,-29.4583,-48.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.856,-29.4208,-48.3251
MR3_100_100,-1722.125,1966.45,6.401,1524.864,-29.3954,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.872,-29.3818,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.88,-29.3651,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.888,-29.35,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.896,-29.3233,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.904,-29.3034,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1524.912,-29.2787,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.92,-29.2639,-48.1949
MR3_100_100,-1722.125,1966.45,6.401,1524.928,-29.2377,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1524.936,-29.2183,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1524.944,-29.2118,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.952,-29.2183,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.96,-29.2183,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1524.968,-29.1988,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1524.976,-29.1699,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1524.984,-29.1189,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1524.992,-29.0684,-47.9462
MR3_100_100,-1722.125,1966.45,6.401,1525.0,-29.0357,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1525.008,-28.9923,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.016,-28.951,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1525.024,-28.9251,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.032,-28.907,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1525.04,-28.8934,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.048,-28.8799,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.056,-28.8694,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1525.064,-28.8515,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1525.072,-28.841,-47.275
MR3_100_100,-1722.125,1966.45,6.401,1525.08,-28.847,-46.9747
MR3_100_100,-1722.125,1966.45,6.401,1525.088,-28.856,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.096,-28.8649,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.104,-28.8889,-47.1726
MR3_100_100,-1722.125,1966.45,6.401,1525.112,-28.916,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.12,-28.9403,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1525.128,-28.9617,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1525.136,-28.977,-47.8268
MR3_100_100,-1722.125,1966.45,6.401,1525.144,-28.9893,-47.7108
MR3_100_100,-1722.125,1966.45,6.401,1525.152,-28.9862,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.16,-28.9985,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.168,-29.0248,-48.0688
MR3_100_100,-1722.125,1966.45,6.401,1525.176,-29.0731,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.184,-29.1125,-46.6937
MR3_100_100,-1722.125,1966.45,6.401,1525.192,-29.1699,-47.5975
MR3_100_100,-1722.125,1966.45,6.401,1525.2,-29.2053,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1525.208,-29.228,-47.4874
MR3_100_100,-1722.125,1966.45,6.401,1525.216,-29.2541,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1525.224,-29.2623,-47.1726
MR3_100_100,-1722.125,1966.45,6.401,1525.232,-29.2525,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1525.24,-29.2231,-46.9747
MR3_100_100,-1722.125,1966.45,6.401,1525.248,-29.1715,-46.9747
MR3_100_100,-1722.125,1966.45,6.401,1525.256,-29.1046,-47.0724
MR3_100_100,-1722.125,1966.45,6.401,1525.264,-29.045,-46.9747
MR3_100_100,-1722.125,1966.45,6.401,1525.272,-28.9632,-46.516
MR3_100_100,-1722.125,1966.45,6.401,1525.28,-28.8709,-46.6041
MR3_100_100,-1722.125,1966.45,6.401,1525.288,-28.8055,-47.1726
MR3_100_100,-1722.125,1966.45,6.401,1525.296,-28.7484,-46.879
MR3_100_100,-1722.125,1966.45,6.401,1525.304,-28.7281,-46.879
MR3_100_100,-1722.125,1966.45,6.401,1525.312,-28.7208,-46.9747
MR3_100_100,-1722.125,1966.45,6.401,1525.32,-28.7295,-46.2626
MR3_100_100,-1722.125,1966.45,6.401,1525.328,-28.7251,-46.3455
MR3_100_100,-1722.125,1966.45,6.401,1525.336,-28.7223,-46.1014
MR3_100_100,-1722.125,1966.45,6.401,1525.344,-28.7251,-45.5802
MR3_100_100,-1722.125,1966.45,6.401,1525.352,-28.715,-45.651
MR3_100_100,-1722.125,1966.45,6.401,1525.36,-28.7092,-45.5107
MR3_100_100,-1722.125,1966.45,6.401,1525.368,-28.7237,-45.2429
MR3_100_100,-1722.125,1966.45,6.401,1525.376,-28.7309,-45.2429
MR3_100_100,-1722.125,1966.45,6.401,1525.384,-28.7469,-45.3084
MR3_100_100,-1722.125,1966.45,6.401,1525.392,-28.7499,-45.2429
MR3_100_100,-1722.125,1966.45,6.401,1525.4,-28.744,-45.2429
MR3_100_100,-1722.125,1966.45,6.401,1525.408,-28.7251,-45.3084
MR3_100_100,-1722.125,1966.45,6.401,1525.416,-28.692,-45.1149
MR3_100_100,-1722.125,1966.45,6.401,1525.424,-28.6662,-44.9299
MR3_100_100,-1722.125,1966.45,6.401,1525.432,-28.6335,-44.638
MR3_100_100,-1722.125,1966.45,6.401,1525.44,-28.6038,-44.6947
MR3_100_100,-1722.125,1966.45,6.401,1525.448,-28.5771,-44.3644
MR3_100_100,-1722.125,1966.45,6.401,1525.456,-28.5451,-44.3644
MR3_100_100,-1722.125,1966.45,6.401,1525.464,-28.5036,-44.2081
MR3_100_100,-1722.125,1966.45,6.401,1525.472,-28.4762,-44.3116
MR3_100_100,-1722.125,1966.45,6.401,1525.48,-28.4557,-44.0082
MR3_100_100,-1722.125,1966.45,6.401,1525.488,-28.4449,-43.6791
MR3_100_100,-1722.125,1966.45,6.401,1525.496,-28.4354,-43.2895
MR3_100_100,-1722.125,1966.45,6.401,1525.504,-28.4476,-43.1671
MR3_100_100,-1722.125,1966.45,6.401,1525.512,-28.468,-42.932
MR3_100_100,-1722.125,1966.45,6.401,1525.52,-28.4803,-42.6017
MR3_100_100,-1722.125,1966.45,6.401,1525.528,-28.5119,-42.5666
MR3_100_100,-1722.125,1966.45,6.401,1525.536,-28.5451,-42.5316
MR3_100_100,-1722.125,1966.45,6.401,1525.544,-28.5827,-42.3279
MR3_100_100,-1722.125,1966.45,6.401,1525.552,-28.6179,-42.0391
MR3_100_100,-1722.125,1966.45,6.401,1525.56,-28.6676,-42.1971
MR3_100_100,-1722.125,1966.45,6.401,1525.568,-28.7339,-41.8271
MR3_100_100,-1722.125,1966.45,6.401,1525.576,-28.8099,-41.7976
MR3_100_100,-1722.125,1966.45,6.401,1525.584,-28.8679,-41.541
MR3_100_100,-1722.125,1966.45,6.401,1525.592,-28.9358,-41.3515
MR3_100_100,-1722.125,1966.45,6.401,1525.6,-28.9985,-41.02
MR3_100_100,-1722.125,1966.45,6.401,1525.608,-29.0606,-40.9469
MR3_100_100,-1722.125,1966.45,6.401,1525.616,-29.1094,-40.644
MR3_100_100,-1722.125,1966.45,6.401,1525.624,-29.1523,-40.4031
MR3_100_100,-1722.125,1966.45,6.401,1525.632,-29.194,-40.1347
MR3_100_100,-1722.125,1966.45,6.401,1525.64,-29.2541,-39.9008
MR3_100_100,-1722.125,1966.45,6.401,1525.648,-29.33,-39.4678
MR3_100_100,-1722.125,1966.45,6.401,1525.656,-29.3802,-39.2338
MR3_100_100,-1722.125,1966.45,6.401,1525.664,-29.4651,-38.8899
MR3_100_100,-1722.125,1966.45,6.401,1525.672,-29.5905,-38.5432
MR3_100_100,-1722.125,1966.45,6.401,1525.68,-29.7106,-38.0331
MR3_100_100,-1722.125,1966.45,6.401,1525.688,-29.8303,-37.7236
MR3_100_100,-1722.125,1966.45,6.401,1525.696,-29.9765,-37.1839
MR3_100_100,-1722.125,1966.45,6.401,1525.704,-30.1338,-36.7131
MR3_100_100,-1722.125,1966.45,6.401,1525.712,-30.2928,-36.239
MR3_100_100,-1722.125,1966.45,6.401,1525.72,-30.4839,-35.7166
MR3_100_100,-1722.125,1966.45,6.401,1525.728,-30.764,-35.1284
MR3_100_100,-1722.125,1966.45,6.401,1525.736,-31.061,-34.5937
MR3_100_100,-1722.125,1966.45,6.401,1525.744,-31.4389,-34.0481
MR3_100_100,-1722.125,1966.45,6.401,1525.752,-32.0694,-33.2859
